player_link,pob_lat,pob_lon,pob_code,pob,pob_uk
https://en.wikipedia.org/wiki/Jason_Denayer,50.8666666666667,4.33333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Thomas_Meunier,50.0333333333333,5.53333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Divock_Origi,51.2333333333333,2.91666666666667,BE,Belgium,NA
https://en.wikipedia.org/wiki/Christian_Kabasele,-11.6666666666667,27.4666666666667,CD,"Congo, The Democratic Republic of the",NA
"https://en.wikipedia.org/wiki/Mousa_Demb%C3%A9l%C3%A9_(footballer,_born_1987)",51.1666666666667,4.38333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Christian_Benteke,-4.31666666666667,15.3166666666667,CD,"Congo, The Democratic Republic of the",NA
https://en.wikipedia.org/wiki/Jordan_Lukaku,51.2166666666667,4.4,BE,Belgium,NA
https://en.wikipedia.org/wiki/Michy_Batshuayi,50.85,4.35,BE,Belgium,NA
https://en.wikipedia.org/wiki/Laurent_Ciman,50.4333333333333,4.55,BE,Belgium,NA
https://en.wikipedia.org/wiki/Gianluigi_Buffon,44.0791666666667,10.1,IT,Italy,NA
https://en.wikipedia.org/wiki/Mattia_De_Sciglio,45.4666666666667,9.18333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Giorgio_Chiellini,43.7166666666667,10.4,IT,Italy,NA
https://en.wikipedia.org/wiki/Matteo_Darmian,45.6,8.91666666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Angelo_Ogbonna,41.5,13.8333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Antonio_Candreva,41.9,12.5,IT,Italy,NA
https://en.wikipedia.org/wiki/Simone_Zaza,40.2,16.6666666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Alessandro_Florenzi,41.9,12.5,IT,Italy,NA
https://en.wikipedia.org/wiki/Graziano_Pell%C3%A8,40.3,18.1666666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Thiago_Motta,-23.7,-46.55,BR,Brazil,NA
https://en.wikipedia.org/wiki/Ciro_Immobile,40.75,14.45,IT,Italy,NA
https://en.wikipedia.org/wiki/Salvatore_Sirigu,40.3166666666667,9.33333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Federico_Marchetti,45.7666666666667,11.7333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Stefano_Sturaro,43.8166666666667,7.78333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Andrea_Barzagli,43.8,11.2833333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Daniele_De_Rossi,41.9,12.5,IT,Italy,NA
https://en.wikipedia.org/wiki/%C3%89der_(Italian_footballer),-28.3833333333333,-49.3833333333333,BR,Brazil,NA
https://en.wikipedia.org/wiki/Marco_Parolo,45.6666666666667,8.8,IT,Italy,NA
https://en.wikipedia.org/wiki/Leonardo_Bonucci,42.4166666666667,12.1,IT,Italy,NA
https://en.wikipedia.org/wiki/Lorenzo_Insigne,40.8333333333333,14.25,IT,Italy,NA
https://en.wikipedia.org/wiki/Federico_Bernardeschi,44.0791666666667,10.1,IT,Italy,NA
https://en.wikipedia.org/wiki/Stephan_El_Shaarawy,44.3,8.48333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Emanuele_Giaccherini,43.7,11.8166666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Keiren_Westwood,53.4666666666667,-2.23333333333333,GB,England,England
https://en.wikipedia.org/wiki/S%C3%A9amus_Coleman,54.6333333333333,-8.43333333333333,IE,Ireland,NA
https://en.wikipedia.org/wiki/Ciaran_Clark,51.5833333333333,-0.333333333333333,GB,England,England
https://en.wikipedia.org/wiki/John_O%27Shea,52.25,-7.11666666666667,IE,Ireland,NA
https://en.wikipedia.org/wiki/Richard_Keogh,51.7666666666667,0.116666666666667,GB,England,England
https://en.wikipedia.org/wiki/Glenn_Whelan,53.3166666666667,-6.38333333333333,IE,Ireland,NA
https://en.wikipedia.org/wiki/Aiden_McGeady,55.85,-4.25,GB,Scotland,Scotland
https://en.wikipedia.org/wiki/James_McCarthy_(footballer),55.85,-4.25,GB,Scotland,Scotland
https://en.wikipedia.org/wiki/Shane_Long,52.6666666666667,-7.6,IE,Ireland,NA
https://en.wikipedia.org/wiki/Robbie_Keane,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/James_McClean,54.9833333333333,-7.3,GB,Northern Ireland,Northern Ireland
https://en.wikipedia.org/wiki/Shane_Duffy,54.9833333333333,-7.3,GB,Northern Ireland,Northern Ireland
https://en.wikipedia.org/wiki/Jeff_Hendrick,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Jonathan_Walters,53.4,-3.1,GB,England,England
https://en.wikipedia.org/wiki/Cyrus_Christie,52.4,-1.5,GB,England,England
https://en.wikipedia.org/wiki/Shay_Given,54.8333333333333,-7.46666666666667,GB,Northern Ireland,Northern Ireland
https://en.wikipedia.org/wiki/Stephen_Ward_(footballer),53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/David_Meyler,51.8833333333333,-8.46666666666667,IE,Ireland,NA
https://en.wikipedia.org/wiki/Robbie_Brady,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Wes_Hoolahan,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Daryl_Murphy,52.25,-7.11666666666667,IE,Ireland,NA
https://en.wikipedia.org/wiki/Stephen_Quinn,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Darren_Randolph,53.2,-6.1,IE,Ireland,NA
https://en.wikipedia.org/wiki/Andreas_Isaksson,55.3333333333333,13.3833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Mikael_Lustig,63.8166666666667,20.25,SE,Sweden,NA
"https://en.wikipedia.org/wiki/Erik_Johansson_(footballer,_born_1988)",56.9,12.4833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Andreas_Granqvist,56.0333333333333,12.8166666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Martin_Olsson,60.6666666666667,17.1333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Emil_Forsberg,62.4,17.3166666666667,SE,Sweden,NA
